CENSUS_SUBDIVISION_ID,LANGUAGE,COUNT_SPOKEN_AT_HOME
5941864,English and French,(null)
5941864,Finnish,(null)
5941864,French,(null)
5941864,German,(null)
5941864,Greek,(null)
5941864,Hindi,(null)
5941864,Hungarian,(null)
5941864,Ilocano,(null)
5941864,Italian,(null)
5941864,Japanese,(null)
5941864,Korean,(null)
5941864,Malay,(null)
5941864,Mandarin,(null)
5941864,Other non-official language,(null)
5941864,Panjabi (Punjabi),(null)
5941864,Persian (Farsi),(null)
5941864,Polish,(null)
5941864,Portuguese,(null)
5941864,Romanian,(null)
5941864,Russian,(null)
5941864,Serbian,(null)
5941864,Spanish,(null)
5941864,"Tagalog (Pilipino, Filipino)",(null)
5941864,Tamil,(null)
5941864,Ukrainian,(null)
5941864,Vietnamese,(null)
5941865,Arabic,(null)
5941865,Cantonese,(null)
5941865,Croatian,(null)
5941865,Czech,(null)
5941865,Dutch,(null)
5941865,English,(null)
5941865,English and French,(null)
5941865,Finnish,(null)
5941865,French,(null)
5941865,German,(null)
5941865,Greek,(null)
5941865,Hindi,(null)
5941865,Hungarian,(null)
5941865,Ilocano,(null)
5941865,Italian,(null)
5941865,Japanese,(null)
5941865,Korean,(null)
5941865,Malay,(null)
5941865,Mandarin,(null)
5941865,Other non-official language,(null)
5941865,Panjabi (Punjabi),(null)
5941865,Persian (Farsi),(null)
5941865,Polish,(null)
5941865,Portuguese,(null)
5941865,Romanian,(null)
5941865,Russian,(null)
5941865,Serbian,(null)
5941865,Spanish,(null)
5941865,"Tagalog (Pilipino, Filipino)",(null)
5941865,Tamil,(null)
5941865,Ukrainian,(null)
5941865,Vietnamese,(null)
5941866,Arabic,(null)
5941866,Cantonese,(null)
5941866,Croatian,(null)
5941866,Czech,(null)
5941866,Dutch,(null)
5941866,English,(null)
5941866,English and French,(null)
5941866,Finnish,(null)
5941866,French,(null)
5941866,German,(null)
5941866,Greek,(null)
5941866,Hindi,(null)
5941866,Hungarian,(null)
5941866,Ilocano,(null)
5941866,Italian,(null)
5941866,Japanese,(null)
5941866,Korean,(null)
5941866,Malay,(null)
5941866,Mandarin,(null)
5941866,Other non-official language,(null)
5941866,Panjabi (Punjabi),(null)
5941866,Persian (Farsi),(null)
5941866,Polish,(null)
5941866,Portuguese,(null)
5941866,Romanian,(null)
5941866,Russian,(null)
5941866,Serbian,(null)
5941866,Spanish,(null)
5941866,"Tagalog (Pilipino, Filipino)",(null)
5941866,Tamil,(null)
5941866,Ukrainian,(null)
5941866,Vietnamese,(null)
5941868,Arabic,(null)
5941868,Cantonese,(null)
5941868,Croatian,(null)
5941868,Czech,(null)
5941868,Dutch,(null)
5941868,English,(null)
5941868,English and French,(null)
5941868,Finnish,(null)
5941868,French,(null)
5941868,German,(null)
5941868,Greek,(null)
5941868,Hindi,(null)
5941868,Hungarian,(null)
5941868,Ilocano,(null)
5941868,Italian,(null)
5941868,Japanese,(null)
5941868,Korean,(null)
5941868,Malay,(null)
5941868,Mandarin,(null)
5941868,Other non-official language,(null)
5941868,Panjabi (Punjabi),(null)
5941868,Persian (Farsi),(null)
5941868,Polish,(null)
5941868,Portuguese,(null)
5941868,Romanian,(null)
5941868,Russian,(null)
5941868,Serbian,(null)
5941868,Spanish,(null)
5941868,"Tagalog (Pilipino, Filipino)",(null)
5941868,Tamil,(null)
5941868,Ukrainian,(null)
5941868,Vietnamese,(null)
5941871,Arabic,(null)
5941871,Cantonese,(null)
5941871,Croatian,(null)
5941871,Czech,(null)
5941871,Dutch,(null)
5941871,English,(null)
5941871,English and French,(null)
5941871,Finnish,(null)
5941871,French,(null)
5941871,German,(null)
5941871,Greek,(null)
5941871,Hindi,(null)
5941871,Hungarian,(null)
5941871,Ilocano,(null)
5941871,Italian,(null)
5941871,Japanese,(null)
5941871,Korean,(null)
5941871,Malay,(null)
5941871,Mandarin,(null)
5941871,Other non-official language,(null)
5941871,Panjabi (Punjabi),(null)
5941871,Persian (Farsi),(null)
5941871,Polish,(null)
5941871,Portuguese,(null)
5941871,Romanian,(null)
5941871,Russian,(null)
5941871,Serbian,(null)
5941871,Spanish,(null)
5941871,"Tagalog (Pilipino, Filipino)",(null)
5941871,Tamil,(null)
5941871,Ukrainian,(null)
5941871,Vietnamese,(null)
5941872,Arabic,(null)
5941872,Cantonese,(null)
5941872,Croatian,(null)
5941872,Czech,(null)
5941872,Dutch,(null)
5941872,English,(null)
5941872,English and French,(null)
5941872,Finnish,(null)
5941872,French,(null)
5941872,German,(null)
5941872,Greek,(null)
5941872,Hindi,(null)
5941872,Hungarian,(null)
5941872,Ilocano,(null)
5941872,Italian,(null)
5941872,Japanese,(null)
5941872,Korean,(null)
5941872,Malay,(null)
5941872,Mandarin,(null)
5941872,Other non-official language,(null)
5941872,Panjabi (Punjabi),(null)
5941872,Persian (Farsi),(null)
5941872,Polish,(null)
5941872,Portuguese,(null)
5941872,Romanian,(null)
5941872,Russian,(null)
5941872,Serbian,(null)
5941872,Spanish,(null)
5941872,"Tagalog (Pilipino, Filipino)",(null)
5941872,Tamil,(null)
5941872,Ukrainian,(null)
5941872,Vietnamese,(null)
5941873,Arabic,(null)
5941873,Cantonese,(null)
5941873,Croatian,(null)
5941873,Czech,(null)
5941873,Dutch,(null)
5941873,English,(null)
5941873,English and French,(null)
5941873,Finnish,(null)
5941873,French,(null)
5941873,German,(null)
5941873,Greek,(null)
5941873,Hindi,(null)
5941873,Hungarian,(null)
5941873,Ilocano,(null)
5941873,Italian,(null)
5941873,Japanese,(null)
5941873,Korean,(null)
5941873,Malay,(null)
5941873,Mandarin,(null)
5941873,Other non-official language,(null)
5941873,Panjabi (Punjabi),(null)
5941873,Persian (Farsi),(null)
5941873,Polish,(null)
5941873,Portuguese,(null)
5941873,Romanian,(null)
5941873,Russian,(null)
5941873,Serbian,(null)
5941873,Spanish,(null)
5941873,"Tagalog (Pilipino, Filipino)",(null)
5941873,Tamil,(null)
5941873,Ukrainian,(null)
5941873,Vietnamese,(null)
5941876,Arabic,(null)
5941876,Cantonese,(null)
5941876,Croatian,(null)
5941876,Czech,(null)
5941876,Dutch,(null)
5941876,English,(null)
5941876,English and French,(null)
5941876,Finnish,(null)
5941876,French,(null)
5941876,German,(null)
5941876,Greek,(null)
5941876,Hindi,(null)
5941876,Hungarian,(null)
5941876,Ilocano,(null)
5941876,Italian,(null)
5941876,Japanese,(null)
5941876,Korean,(null)
5941876,Malay,(null)
5941876,Mandarin,(null)
5941876,Other non-official language,(null)
5941876,Panjabi (Punjabi),(null)
5941876,Persian (Farsi),(null)
5941876,Polish,(null)
5941876,Portuguese,(null)
5941876,Romanian,(null)
5941876,Russian,(null)
5941876,Serbian,(null)
5941876,Spanish,(null)
5941876,"Tagalog (Pilipino, Filipino)",(null)
5941876,Tamil,(null)
5941876,Ukrainian,(null)
5941876,Vietnamese,(null)
5941879,Arabic,(null)
5941879,Cantonese,(null)
5941879,Croatian,(null)
5941879,Czech,(null)
5941879,Dutch,(null)
5941879,English,(null)
5941879,English and French,(null)
5941879,Finnish,(null)
5941879,French,(null)
5941879,German,(null)
5941879,Greek,(null)
5941879,Hindi,(null)
5941879,Hungarian,(null)
5941879,Ilocano,(null)
5941879,Italian,(null)
5941879,Japanese,(null)
5941879,Korean,(null)
5941879,Malay,(null)
5941879,Mandarin,(null)
5941879,Other non-official language,(null)
5941879,Panjabi (Punjabi),(null)
5941879,Persian (Farsi),(null)
5941879,Polish,(null)
5941879,Portuguese,(null)
5941879,Romanian,(null)
5941879,Russian,(null)
5941879,Serbian,(null)
5941879,Spanish,(null)
5941879,"Tagalog (Pilipino, Filipino)",(null)
5941879,Tamil,(null)
5941879,Ukrainian,(null)
5941879,Vietnamese,(null)
5941880,Arabic,0
5941880,Cantonese,0
5941880,Croatian,0
5941880,Czech,0
5941880,Dutch,0
5941880,English,120
5941880,English and French,0
5941880,Finnish,0
5941880,French,0
5941880,German,0
5941880,Greek,0
5941880,Hindi,0
5941880,Hungarian,0
5941880,Ilocano,0
5941880,Italian,0
5941880,Japanese,0
5941880,Korean,0
5941880,Malay,0
5941880,Mandarin,0
5941880,Other non-official language,20
5941880,Panjabi (Punjabi),0
5941880,Persian (Farsi),0
5941880,Polish,0
5941880,Portuguese,0
5941880,Romanian,0
5941880,Russian,0
5941880,Serbian,0
5941880,Spanish,0
5941880,"Tagalog (Pilipino, Filipino)",0
5941880,Tamil,0
5941880,Ukrainian,0
5941880,Vietnamese,0
5941881,Arabic,(null)
5941881,Cantonese,(null)
5941881,Croatian,(null)
5941881,Czech,(null)
5941881,Dutch,(null)
5941881,English,(null)
5941881,English and French,(null)
5941881,Finnish,(null)
5941881,French,(null)
5941881,German,(null)
5941881,Greek,(null)
5941881,Hindi,(null)
5941881,Hungarian,(null)
5941881,Ilocano,(null)
5941881,Italian,(null)
5941881,Japanese,(null)
5941881,Korean,(null)
5941881,Malay,(null)
5941881,Mandarin,(null)
5941881,Other non-official language,(null)
5941881,Panjabi (Punjabi),(null)
5941881,Persian (Farsi),(null)
5941881,Polish,(null)
5941881,Portuguese,(null)
5941881,Romanian,(null)
5941881,Russian,(null)
5941881,Serbian,(null)
5941881,Spanish,(null)
5941881,"Tagalog (Pilipino, Filipino)",(null)
5941881,Tamil,(null)
5941881,Ukrainian,(null)
5941881,Vietnamese,(null)
5941882,Arabic,0
5941882,Cantonese,0
5941882,Croatian,0
5941882,Czech,0
5941882,Dutch,0
5941882,English,50
5941882,English and French,0
5941882,Finnish,0
5941882,French,0
5941882,German,0
5941882,Greek,0
5941882,Hindi,0
5941882,Hungarian,0
5941882,Ilocano,0
5941882,Italian,0
5941882,Japanese,0
5941882,Korean,0
5941882,Malay,0
5941882,Mandarin,0
5941882,Other non-official language,0
5941882,Panjabi (Punjabi),0
5941882,Persian (Farsi),0
5941882,Polish,0
5941882,Portuguese,0
5941882,Romanian,0
5941882,Russian,0
5941882,Serbian,0
5941882,Spanish,0
5941882,"Tagalog (Pilipino, Filipino)",0
5941882,Tamil,0
5941882,Ukrainian,0
5941882,Vietnamese,0
5941883,Arabic,(null)
5941883,Cantonese,(null)
5941883,Croatian,(null)
5941883,Czech,(null)
5941883,Dutch,(null)
5941883,English,(null)
5941883,English and French,(null)
5941883,Finnish,(null)
5941883,French,(null)
5941883,German,(null)
5941883,Greek,(null)
5941883,Hindi,(null)
5941883,Hungarian,(null)
5941883,Ilocano,(null)
5941883,Italian,(null)
5941883,Japanese,(null)
5941883,Korean,(null)
5941883,Malay,(null)
5941883,Mandarin,(null)
5941883,Other non-official language,(null)
5941883,Panjabi (Punjabi),(null)
5941883,Persian (Farsi),(null)
5941883,Polish,(null)
5941883,Portuguese,(null)
5941883,Romanian,(null)
5941883,Russian,(null)
5941883,Serbian,(null)
5941883,Spanish,(null)
5941883,"Tagalog (Pilipino, Filipino)",(null)
5941883,Tamil,(null)
5941883,Ukrainian,(null)
5941883,Vietnamese,(null)
5941884,Arabic,(null)
5941884,Cantonese,(null)
5941884,Croatian,(null)
5941884,Czech,(null)
5941884,Dutch,(null)
5941884,English,(null)
5941884,English and French,(null)
5941884,Finnish,(null)
5941884,French,(null)
5941884,German,(null)
5941884,Greek,(null)
5941884,Hindi,(null)
5941884,Hungarian,(null)
5941884,Ilocano,(null)
5941884,Italian,(null)
5941884,Japanese,(null)
5941884,Korean,(null)
5941884,Malay,(null)
5941884,Mandarin,(null)
5941884,Other non-official language,(null)
5941884,Panjabi (Punjabi),(null)
5941884,Persian (Farsi),(null)
5941884,Polish,(null)
5941884,Portuguese,(null)
5941884,Romanian,(null)
5941884,Russian,(null)
5941884,Serbian,(null)
5941884,Spanish,(null)
5941884,"Tagalog (Pilipino, Filipino)",(null)
5941884,Tamil,(null)
5941884,Ukrainian,(null)
5941884,Vietnamese,(null)
5941885,Arabic,(null)
5941885,Cantonese,(null)
5941885,Croatian,(null)
5941885,Czech,(null)
5941885,Dutch,(null)
5941885,English,(null)
5941885,English and French,(null)
5941885,Finnish,(null)
5941885,French,(null)
5941885,German,(null)
5941885,Greek,(null)
5941885,Hindi,(null)
5941885,Hungarian,(null)
5941885,Ilocano,(null)
5941885,Italian,(null)
5941885,Japanese,(null)
5941885,Korean,(null)
5941885,Malay,(null)
5941885,Mandarin,(null)
5941885,Other non-official language,(null)
5941885,Panjabi (Punjabi),(null)
5941885,Persian (Farsi),(null)
5941885,Polish,(null)
5941885,Portuguese,(null)
5941885,Romanian,(null)
5941885,Russian,(null)
5941885,Serbian,(null)
5941885,Spanish,(null)
5941885,"Tagalog (Pilipino, Filipino)",(null)
5941885,Tamil,(null)
5941885,Ukrainian,(null)
5941885,Vietnamese,(null)
5943008,Arabic,0
5943008,Cantonese,0
5943008,Croatian,0
5943008,Czech,0
5943008,Dutch,0
5943008,English,430
5943008,English and French,0
5943008,Finnish,0
5943008,French,0
5943008,German,0
5943008,Greek,0
5943008,Hindi,0
5943008,Hungarian,0
5943008,Ilocano,0
5943008,Italian,0
5943008,Japanese,0
5943008,Korean,0
5943008,Malay,0
5943008,Mandarin,0
5943008,Other non-official language,0
5943008,Panjabi (Punjabi),0
5943008,Persian (Farsi),0
5943008,Polish,0
5943008,Portuguese,0
5943008,Romanian,0
5943008,Russian,0
5943008,Serbian,0
5943008,Spanish,0
5943008,"Tagalog (Pilipino, Filipino)",10
5943008,Tamil,0
5943008,Ukrainian,0
5943008,Vietnamese,0
5943012,Arabic,0
5943012,Cantonese,5
5943012,Croatian,0
5943012,Czech,0
5943012,Dutch,0
5943012,English,2485
5943012,English and French,0
5943012,Finnish,0
5943012,French,5
5943012,German,0
5943012,Greek,5
5943012,Hindi,0
5943012,Hungarian,0
5943012,Ilocano,0
5943012,Italian,0
5943012,Japanese,0
5943012,Korean,0
5943012,Malay,0
5943012,Mandarin,0
5943012,Other non-official language,0
5943012,Panjabi (Punjabi),0
5943012,Persian (Farsi),0
5943012,Polish,0
5943012,Portuguese,0
5943012,Romanian,0
5943012,Russian,0
5943012,Serbian,0
5943012,Spanish,5
5943012,"Tagalog (Pilipino, Filipino)",0
5943012,Tamil,0
5943012,Ukrainian,0
5943012,Vietnamese,0
5943017,Arabic,0
5943017,Cantonese,5
5943017,Croatian,0
5943017,Czech,0
5943017,Dutch,0
5943017,English,780
5943017,English and French,5
5943017,Finnish,0
5943017,French,0
5943017,German,0
5943017,Greek,0
5943017,Hindi,0
5943017,Hungarian,0
5943017,Ilocano,0
5943017,Italian,0
5943017,Japanese,0
5943017,Korean,0
5943017,Malay,0
5943017,Mandarin,5
5943017,Other non-official language,10
5943017,Panjabi (Punjabi),0
5943017,Persian (Farsi),0
5943017,Polish,0
5943017,Portuguese,0
5943017,Romanian,0
5943017,Russian,0
5943017,Serbian,0
5943017,Spanish,5
5943017,"Tagalog (Pilipino, Filipino)",5
5943017,Tamil,0
5943017,Ukrainian,0
5943017,Vietnamese,0
5943023,Arabic,0
5943023,Cantonese,0
5943023,Croatian,0
5943023,Czech,0
5943023,Dutch,0
5943023,English,3900
5943023,English and French,0
5943023,Finnish,0
5943023,French,10
5943023,German,0
5943023,Greek,0
5943023,Hindi,0
5943023,Hungarian,0
5943023,Ilocano,0
5943023,Italian,0
5943023,Japanese,0
5943023,Korean,20
5943023,Malay,0
5943023,Mandarin,0
5943023,Other non-official language,20
5943023,Panjabi (Punjabi),5
5943023,Persian (Farsi),0
5943023,Polish,0
5943023,Portuguese,0
5943023,Romanian,0
5943023,Russian,0
5943023,Serbian,0
5943023,Spanish,10
5943023,"Tagalog (Pilipino, Filipino)",10
5943023,Tamil,0
5943023,Ukrainian,0
5943023,Vietnamese,0
5943027,Arabic,0
5943027,Cantonese,0
5943027,Croatian,0
5943027,Czech,0
5943027,Dutch,0
5943027,English,80
5943027,English and French,0
5943027,Finnish,0
5943027,French,0
5943027,German,0
5943027,Greek,0
5943027,Hindi,0
5943027,Hungarian,0
5943027,Ilocano,0
5943027,Italian,0
5943027,Japanese,0
5943027,Korean,0
5943027,Malay,0
5943027,Mandarin,0
5943027,Other non-official language,0
5943027,Panjabi (Punjabi),0
5943027,Persian (Farsi),0
5943027,Polish,0
5943027,Portuguese,0
5943027,Romanian,0
5943027,Russian,0
5943027,Serbian,0
5943027,Spanish,0
5943027,"Tagalog (Pilipino, Filipino)",0
5943027,Tamil,0
5943027,Ukrainian,0
5943027,Vietnamese,0
5943031,Arabic,0
5943031,Cantonese,0
5943031,Croatian,0
5943031,Czech,0
5943031,Dutch,0
5943031,English,750
5943031,English and French,0
5943031,Finnish,0
5943031,French,0
5943031,German,5
5943031,Greek,0
5943031,Hindi,0
5943031,Hungarian,0
5943031,Ilocano,0
5943031,Italian,0
5943031,Japanese,0
5943031,Korean,5
5943031,Malay,0
5943031,Mandarin,0
5943031,Other non-official language,0
5943031,Panjabi (Punjabi),0
5943031,Persian (Farsi),0
5943031,Polish,0
5943031,Portuguese,0
5943031,Romanian,0
5943031,Russian,0
5943031,Serbian,0
5943031,Spanish,0
5943031,"Tagalog (Pilipino, Filipino)",0
5943031,Tamil,0
5943031,Ukrainian,0
5943031,Vietnamese,0
5943033,Arabic,0
5943033,Cantonese,0
5943033,Croatian,0
5943033,Czech,0
5943033,Dutch,0
5943033,English,265
5943033,English and French,0
5943033,Finnish,0
5943033,French,0
5943033,German,0
5943033,Greek,0
5943033,Hindi,0
5943033,Hungarian,0
5943033,Ilocano,0
5943033,Italian,0
5943033,Japanese,0
5943033,Korean,0
5943033,Malay,0
5943033,Mandarin,5
5943033,Other non-official language,0
5943033,Panjabi (Punjabi),0
5943033,Persian (Farsi),0
5943033,Polish,0
5943033,Portuguese,0
5943033,Romanian,0
5943033,Russian,0
5943033,Serbian,0
5943033,Spanish,0
5943033,"Tagalog (Pilipino, Filipino)",0
5943033,Tamil,0
5943033,Ukrainian,0
5943033,Vietnamese,0
5943037,Arabic,0
5943037,Cantonese,5
5943037,Croatian,0
5943037,Czech,0
5943037,Dutch,0
5943037,English,955
5943037,English and French,0
5943037,Finnish,5
5943037,French,5
5943037,German,0
5943037,Greek,0
5943037,Hindi,0
5943037,Hungarian,0
5943037,Ilocano,0
5943037,Italian,0
5943037,Japanese,0
5943037,Korean,0
5943037,Malay,0
5943037,Mandarin,0
5943037,Other non-official language,0
5943037,Panjabi (Punjabi),0
5943037,Persian (Farsi),0
5943037,Polish,0
5943037,Portuguese,0
5943037,Romanian,0
5943037,Russian,0
5943037,Serbian,0
5943037,Spanish,0
5943037,"Tagalog (Pilipino, Filipino)",0
5943037,Tamil,0
5943037,Ukrainian,0
5943037,Vietnamese,5
5943804,Arabic,0
5943804,Cantonese,0
5943804,Croatian,0
5943804,Czech,0
5943804,Dutch,0
5943804,English,45
5943804,English and French,0
5943804,Finnish,0
5943804,French,0
5943804,German,0
5943804,Greek,0
5943804,Hindi,0
5943804,Hungarian,0
5943804,Ilocano,0
5943804,Italian,0
5943804,Japanese,0
5943804,Korean,0
5943804,Malay,0
5943804,Mandarin,0
5943804,Other non-official language,0
5943804,Panjabi (Punjabi),0
5943804,Persian (Farsi),0
5943804,Polish,0
5943804,Portuguese,0
5943804,Romanian,0
5943804,Russian,0
5943804,Serbian,0
5943804,Spanish,0
5943804,"Tagalog (Pilipino, Filipino)",0
5943804,Tamil,0
5943804,Ukrainian,0
5943804,Vietnamese,0
5943806,Arabic,0
5943806,Cantonese,0
5943806,Croatian,0
5943806,Czech,0
5943806,Dutch,0
5943806,English,485
5943806,English and French,0
5943806,Finnish,0
5943806,French,0
5943806,German,0
5943806,Greek,0
5943806,Hindi,0
5943806,Hungarian,0
5943806,Ilocano,0
5943806,Italian,0
5943806,Japanese,0
5943806,Korean,0
5943806,Malay,0
5943806,Mandarin,0
5943806,Other non-official language,10
5943806,Panjabi (Punjabi),0
5943806,Persian (Farsi),0
5943806,Polish,0
5943806,Portuguese,0
5943806,Romanian,0
5943806,Russian,0
5943806,Serbian,0
5943806,Spanish,0
5943806,"Tagalog (Pilipino, Filipino)",0
5943806,Tamil,0
5943806,Ukrainian,0
5943806,Vietnamese,0
5943807,Arabic,(null)
5943807,Cantonese,(null)
5943807,Croatian,(null)
5943807,Czech,(null)
5943807,Dutch,(null)
5943807,English,(null)
5943807,English and French,(null)
5943807,Finnish,(null)
5943807,French,(null)
5943807,German,(null)
5943807,Greek,(null)
5943807,Hindi,(null)
5943807,Hungarian,(null)
5943807,Ilocano,(null)
5943807,Italian,(null)
5943807,Japanese,(null)
5943807,Korean,(null)
5943807,Malay,(null)
5943807,Mandarin,(null)
5943807,Other non-official language,(null)
5943807,Panjabi (Punjabi),(null)
5943807,Persian (Farsi),(null)
5943807,Polish,(null)
5943807,Portuguese,(null)
5943807,Romanian,(null)
5943807,Russian,(null)
5943807,Serbian,(null)
5943807,Spanish,(null)
5943807,"Tagalog (Pilipino, Filipino)",(null)
5943807,Tamil,(null)
5943807,Ukrainian,(null)
5943807,Vietnamese,(null)
5943808,Arabic,(null)
5943808,Cantonese,(null)
5943808,Croatian,(null)
5943808,Czech,(null)
5943808,Dutch,(null)
5943808,English,(null)
5943808,English and French,(null)
5943808,Finnish,(null)
5943808,French,(null)
5943808,German,(null)
5943808,Greek,(null)
5943808,Hindi,(null)
5943808,Hungarian,(null)
5943808,Ilocano,(null)
5943808,Italian,(null)
5943808,Japanese,(null)
5943808,Korean,(null)
5943808,Malay,(null)
5943808,Mandarin,(null)
5943808,Other non-official language,(null)
5943808,Panjabi (Punjabi),(null)
5943808,Persian (Farsi),(null)
5943808,Polish,(null)
5943808,Portuguese,(null)
5943808,Romanian,(null)
5943808,Russian,(null)
5943808,Serbian,(null)
5943808,Spanish,(null)
5943808,"Tagalog (Pilipino, Filipino)",(null)
5943808,Tamil,(null)
5943808,Ukrainian,(null)
5943808,Vietnamese,(null)
5943809,Arabic,(null)
5943809,Cantonese,(null)
5943809,Croatian,(null)
5943809,Czech,(null)
5943809,Dutch,(null)
5943809,English,(null)
5943809,English and French,(null)
5943809,Finnish,(null)
5943809,French,(null)
5943809,German,(null)
5943809,Greek,(null)
5943809,Hindi,(null)
5943809,Hungarian,(null)
5943809,Ilocano,(null)
5943809,Italian,(null)
5943809,Japanese,(null)
5943809,Korean,(null)
5943809,Malay,(null)
5943809,Mandarin,(null)
5943809,Other non-official language,(null)
5943809,Panjabi (Punjabi),(null)
5943809,Persian (Farsi),(null)
5943809,Polish,(null)
5943809,Portuguese,(null)
5943809,Romanian,(null)
5943809,Russian,(null)
5943809,Serbian,(null)
5943809,Spanish,(null)
5943809,"Tagalog (Pilipino, Filipino)",(null)
5943809,Tamil,(null)
5943809,Ukrainian,(null)
5943809,Vietnamese,(null)
5943813,Arabic,0
5943813,Cantonese,0
5943813,Croatian,0
5943813,Czech,0
5943813,Dutch,0
5943813,English,85
5943813,English and French,0
5943813,Finnish,0
5943813,French,0
5943813,German,0
5943813,Greek,0
5943813,Hindi,0
5943813,Hungarian,0
5943813,Ilocano,0
5943813,Italian,0
5943813,Japanese,0
5943813,Korean,0
5943813,Malay,0
5943813,Mandarin,0
5943813,Other non-official language,10
5943813,Panjabi (Punjabi),0
5943813,Persian (Farsi),0
5943813,Polish,0
5943813,Portuguese,0
5943813,Romanian,0
5943813,Russian,0
5943813,Serbian,0
5943813,Spanish,0
5943813,"Tagalog (Pilipino, Filipino)",0
5943813,Tamil,0
5943813,Ukrainian,0
5943813,Vietnamese,0
5943815,Arabic,0
5943815,Cantonese,0
5943815,Croatian,0
5943815,Czech,0
5943815,Dutch,0
5943815,English,205
5943815,English and French,0
5943815,Finnish,0
5943815,French,0
5943815,German,0
5943815,Greek,0
5943815,Hindi,0
5943815,Hungarian,0
5943815,Ilocano,0
5943815,Italian,0
5943815,Japanese,0
5943815,Korean,0
5943815,Malay,0
5943815,Mandarin,0
5943815,Other non-official language,0
5943815,Panjabi (Punjabi),0
5943815,Persian (Farsi),0
5943815,Polish,0
5943815,Portuguese,0
5943815,Romanian,0
5943815,Russian,0
5943815,Serbian,0
5943815,Spanish,0
5943815,"Tagalog (Pilipino, Filipino)",0
5943815,Tamil,0
5943815,Ukrainian,0
5943815,Vietnamese,0
5943816,Arabic,0
5943816,Cantonese,0
5943816,Croatian,0
5943816,Czech,0
5943816,Dutch,0
5943816,English,205
5943816,English and French,0
5943816,Finnish,0
5943816,French,0
5943816,German,0
5943816,Greek,0
5943816,Hindi,0
5943816,Hungarian,0
5943816,Ilocano,0
5943816,Italian,0
5943816,Japanese,0
5943816,Korean,0
5943816,Malay,0
5943816,Mandarin,0
5943816,Other non-official language,5
5943816,Panjabi (Punjabi),0
5943816,Persian (Farsi),0
5943816,Polish,0
5943816,Portuguese,0
5943816,Romanian,0
5943816,Russian,0
5943816,Serbian,0
5943816,Spanish,0
5943816,"Tagalog (Pilipino, Filipino)",0
5943816,Tamil,0
5943816,Ukrainian,0
5943816,Vietnamese,0
5943817,Arabic,(null)
5943817,Cantonese,(null)
5943817,Croatian,(null)
5943817,Czech,(null)
5943817,Dutch,(null)
5943817,English,(null)
5943817,English and French,(null)
5943817,Finnish,(null)
5943817,French,(null)
5943817,German,(null)
5943817,Greek,(null)
5943817,Hindi,(null)
5943817,Hungarian,(null)
5943817,Ilocano,(null)
5943817,Italian,(null)
5943817,Japanese,(null)
5943817,Korean,(null)
5943817,Malay,(null)
5943817,Mandarin,(null)
5943817,Other non-official language,(null)
5943817,Panjabi (Punjabi),(null)
5943817,Persian (Farsi),(null)
5943817,Polish,(null)
5943817,Portuguese,(null)
5943817,Romanian,(null)
5943817,Russian,(null)
5943817,Serbian,(null)
5943817,Spanish,(null)
5943817,"Tagalog (Pilipino, Filipino)",(null)
5943817,Tamil,(null)
5943817,Ukrainian,(null)
5943817,Vietnamese,(null)
5943836,Arabic,(null)
5943836,Cantonese,(null)
5943836,Croatian,(null)
5943836,Czech,(null)
5943836,Dutch,(null)
5943836,English,(null)
5943836,English and French,(null)
5943836,Finnish,(null)
5943836,French,(null)
5943836,German,(null)
5943836,Greek,(null)
5943836,Hindi,(null)
5943836,Hungarian,(null)
5943836,Ilocano,(null)
5943836,Italian,(null)
5943836,Japanese,(null)
5943836,Korean,(null)
5943836,Malay,(null)
5943836,Mandarin,(null)
5943836,Other non-official language,(null)
5943836,Panjabi (Punjabi),(null)
5943836,Persian (Farsi),(null)
5943836,Polish,(null)
5943836,Portuguese,(null)
5943836,Romanian,(null)
5943836,Russian,(null)
5943836,Serbian,(null)
5943836,Spanish,(null)
5943836,"Tagalog (Pilipino, Filipino)",(null)
5943836,Tamil,(null)
5943836,Ukrainian,(null)
5943836,Vietnamese,(null)
5943837,Arabic,0
5943837,Cantonese,0
5943837,Croatian,0
5943837,Czech,0
5943837,Dutch,0
5943837,English,510
5943837,English and French,0
5943837,Finnish,0
5943837,French,0
5943837,German,0
5943837,Greek,0
5943837,Hindi,0
5943837,Hungarian,0
5943837,Ilocano,0
5943837,Italian,0
5943837,Japanese,0
5943837,Korean,0
5943837,Malay,0
5943837,Mandarin,0
5943837,Other non-official language,20
5943837,Panjabi (Punjabi),0
5943837,Persian (Farsi),0
5943837,Polish,0
5943837,Portuguese,0
5943837,Romanian,0
5943837,Russian,0
5943837,Serbian,0
5943837,Spanish,0
5943837,"Tagalog (Pilipino, Filipino)",0
5943837,Tamil,0
5943837,Ukrainian,0
5943837,Vietnamese,0
5945006,Arabic,0
5945006,Cantonese,0
5945006,Croatian,0
5945006,Czech,0
5945006,Dutch,0
5945006,English,120
5945006,English and French,0
5945006,Finnish,0
5945006,French,0
5945006,German,0
5945006,Greek,0
5945006,Hindi,0
5945006,Hungarian,0
5945006,Ilocano,0
5945006,Italian,0
5945006,Japanese,0
5945006,Korean,0
5945006,Malay,0
5945006,Mandarin,0
5945006,Other non-official language,0
5945006,Panjabi (Punjabi),0
5945006,Persian (Farsi),0
5945006,Polish,0
